date,State,Confirmed,Recovered,Deceased,Other,Tested,Active
01-04-2020,Kerala,265,26,2,0,7965,237
01-04-2020,Ladakh,13,3,0,0,,10
01-Apr-20,Maharashtra,335,39,16,0,,280
01-04-2020,Manipur,1,0,0,0,,1
01-04-2020,Madhya Pradesh,98,0,6,0,,92
01-04-2020,Mizoram,1,0,0,0,,1
01-04-2020,Odisha,5,1,0,0,,4
01-04-2020,Punjab,46,1,4,0,,41
01-04-2020,Puducherry,3,0,0,0,,3
01-04-2020,Rajasthan,120,3,0,0,,117
01-04-2020,Telangana,127,14,9,0,,104
01-04-2020,Tamil Nadu,234,6,1,0,,227
01-04-2020,India,2059,169,58,3,47951,1829
01-04-2020,Uttar Pradesh,117,17,2,0,,98
01-04-2020,Uttarakhand,7,2,0,0,,5
01-04-2020,West Bengal,37,3,3,0,659,31
02-04-2020,Andaman and Nicobar Islands,10,0,0,0,,10
02-04-2020,Andhra Pradesh,149,2,0,0,1800,147
02-04-2020,Arunachal Pradesh,1,0,0,0,,1
02-04-2020,Assam,16,0,0,0,962,16
02-04-2020,Bihar,29,3,1,0,,25
02-04-2020,Chandigarh,18,0,0,0,124,18
02-04-2020,Chhattisgarh,9,3,0,0,1232,6
02-04-2020,Delhi,293,8,4,0,2621,281
02-04-2020,Goa,5,0,0,0,220,5
02-04-2020,Gujarat,88,10,7,0,,71
02-04-2020,Himachal Pradesh,6,1,1,3,,1
02-04-2020,Haryana,49,27,0,0,,22
02-04-2020,Jharkhand,2,0,0,0,,2
02-04-2020,Jammu and Kashmir,70,3,2,0,,65
02-04-2020,Karnataka,124,11,3,0,,110
02-04-2020,Kerala,286,28,2,0,8456,256
02-04-2020,Ladakh,13,3,0,0,,10
02-Apr-20,Maharashtra,423,42,21,0,,360
02-04-2020,Manipur,2,0,0,0,,2
02-04-2020,Madhya Pradesh,107,0,8,0,,99
02-04-2020,Mizoram,1,0,0,0,,1
02-04-2020,Odisha,5,1,0,0,,4
02-04-2020,Punjab,47,1,5,0,1434,41
02-04-2020,Puducherry,5,0,0,0,,5
02-04-2020,Rajasthan,133,3,0,0,,130
02-04-2020,Telangana,154,17,9,0,,128
02-04-2020,Tamil Nadu,309,6,1,0,,302
02-04-2020,India,2545,191,69,3,55851,2282
02-04-2020,Uttar Pradesh,128,17,2,0,,109
02-04-2020,Uttarakhand,10,2,0,0,678,8
02-04-2020,West Bengal,53,3,3,0,659,47
03-04-2020,Andaman and Nicobar Islands,10,0,0,0,,10
03-04-2020,Andhra Pradesh,164,2,1,0,1800,161
03-04-2020,Arunachal Pradesh,1,0,0,0,,1
03-04-2020,Assam,23,0,0,0,962,23
03-04-2020,Bihar,31,3,1,0,,27
03-04-2020,Chandigarh,18,0,0,0,124,18
03-04-2020,Chhattisgarh,9,3,0,0,1232,6
03-04-2020,Delhi,386,8,6,0,2621,372
03-04-2020,Goa,6,0,0,0,220,6
03-04-2020,Gujarat,95,10,9,0,,76
03-04-2020,Himachal Pradesh,6,1,2,3,,0
03-04-2020,Haryana,58,28,0,0,1325,30
03-04-2020,Jharkhand,2,0,0,0,,2
03-04-2020,Jammu and Kashmir,75,3,2,0,,70
03-04-2020,Karnataka,128,11,4,0,4587,113
03-04-2020,Kerala,295,42,2,0,9139,251
03-04-2020,Ladakh,14,3,0,0,,11
03-Apr-20,Maharashtra,487,50,26,0,,411
03-04-2020,Manipur,2,0,0,0,,2
03-04-2020,Madhya Pradesh,154,0,8,0,,146
03-04-2020,Mizoram,1,0,0,0,,1
03-04-2020,Odisha,20,2,0,0,1395,18
03-04-2020,Punjab,53,1,5,0,1434,47
03-04-2020,Puducherry,5,0,0,0,,5
03-04-2020,Rajasthan,179,3,0,0,,176
03-04-2020,Telangana,229,32,11,0,,186
03-04-2020,Tamil Nadu,411,6,1,0,3684,404
03-04-2020,India,3105,230,83,3,69245,2789
03-04-2020,Uttar Pradesh,174,17,2,0,,155
03-04-2020,Uttarakhand,16,2,0,0,678,14
03-04-2020,West Bengal,53,3,3,0,659,47
04-04-2020,Andaman and Nicobar Islands,10,0,0,0,,10
04-04-2020,Andhra Pradesh,192,2,1,0,1800,189
04-04-2020,Arunachal Pradesh,1,0,0,0,,1
04-04-2020,Assam,26,0,0,0,962,26
04-04-2020,Bihar,32,3,1,0,,28
04-04-2020,Chandigarh,18,3,0,0,124,15
04-04-2020,Chhattisgarh,10,3,0,0,1232,7
04-04-2020,Delhi,445,16,6,0,2621,423
04-04-2020,Goa,7,0,0,0,220,7
04-04-2020,Gujarat,108,13,10,0,,85
04-04-2020,Himachal Pradesh,13,1,2,3,,7
04-04-2020,Haryana,84,29,0,0,1325,55
04-04-2020,Jharkhand,2,0,0,0,,2
04-04-2020,Jammu and Kashmir,92,3,2,0,,87
04-04-2020,Karnataka,144,11,4,0,4587,129
04-04-2020,Kerala,306,50,2,0,9744,254
04-04-2020,Ladakh,14,3,0,0,,11
04-Apr-20,Maharashtra,635,52,32,0,,551
04-04-2020,Manipur,2,0,0,0,,2
04-04-2020,Madhya Pradesh,179,0,11,0,,168
04-04-2020,Mizoram,1,0,0,0,,1
04-04-2020,Odisha,21,2,0,0,1395,19
04-04-2020,Punjab,65,3,5,0,1434,57
04-04-2020,Puducherry,5,0,0,0,,5
04-04-2020,Rajasthan,206,25,1,0,,180
04-04-2020,Telangana,272,33,11,0,,228
04-04-2020,Tamil Nadu,485,8,3,0,3684,474
04-04-2020,India,3684,286,96,3,79950,3299
04-04-2020,Uttar Pradesh,234,21,2,0,,211
04-04-2020,Uttarakhand,22,2,0,0,678,20
04-04-2020,West Bengal,53,3,3,0,1042,47
05-04-2020,Andaman and Nicobar Islands,10,0,0,0,,10
05-04-2020,Andhra Pradesh,256,5,1,0,1800,250
05-04-2020,Arunachal Pradesh,1,0,0,0,,1
05-04-2020,Assam,26,0,0,0,962,26
05-04-2020,Bihar,32,3,1,0,3037,28
05-04-2020,Chandigarh,18,5,0,0,124,13
05-04-2020,Chhattisgarh,10,8,0,0,1232,2
05-04-2020,Delhi,503,16,7,0,2621,480
05-04-2020,Goa,7,0,0,0,220,7
05-04-2020,Gujarat,128,21,11,0,,96
05-04-2020,Himachal Pradesh,14,1,2,3,,8
05-04-2020,Haryana,90,29,0,0,1325,61
05-04-2020,Jharkhand,3,0,0,0,,3
05-04-2020,Jammu and Kashmir,106,4,2,0,1551,100
05-04-2020,Karnataka,151,12,4,0,4587,135
05-04-2020,Kerala,314,56,2,0,10221,256
05-04-2020,Ladakh,14,3,0,0,,11
05-Apr-20,Maharashtra,747,56,45,0,16008,646
05-04-2020,Manipur,2,0,0,0,,2
05-04-2020,Madhya Pradesh,193,3,13,0,2812,177
05-04-2020,Mizoram,1,0,0,0,,1
05-04-2020,Odisha,39,2,0,0,1395,37
05-04-2020,Punjab,68,4,7,0,1434,57
05-04-2020,Puducherry,5,0,0,0,,5
05-04-2020,Rajasthan,266,25,1,0,,240
05-04-2020,Telangana,334,33,11,0,,290
05-04-2020,Tamil Nadu,571,8,5,0,3684,558
05-04-2020,India,4293,329,118,3,89534,3843
05-04-2020,Uttar Pradesh,278,21,3,0,5255,254
05-04-2020,Uttarakhand,26,4,0,0,678,22
05-04-2020,West Bengal,80,10,3,0,1042,67
06-04-2020,Andaman and Nicobar Islands,10,0,0,0,,10
06-04-2020,Andhra Pradesh,303,5,3,0,1800,295
06-04-2020,Arunachal Pradesh,1,0,0,0,,1
06-04-2020,Assam,26,0,0,0,962,26
06-04-2020,Bihar,32,9,1,0,3037,22
06-04-2020,Chandigarh,18,5,0,0,124,13
06-04-2020,Chhattisgarh,10,8,0,0,1232,2
06-04-2020,Delhi,525,16,7,0,2621,502
06-04-2020,Goa,7,0,0,0,220,7
06-04-2020,Gujarat,146,22,12,0,,112
06-04-2020,Himachal Pradesh,18,1,2,3,,12
06-04-2020,Haryana,110,29,2,0,1325,79
06-04-2020,Jharkhand,4,0,0,0,,4
06-04-2020,Jammu and Kashmir,109,4,2,0,1551,103
06-04-2020,Karnataka,163,20,4,0,4587,139
06-04-2020,Kerala,327,59,2,0,10716,266
06-04-2020,Ladakh,14,10,0,0,,4
06-Apr-20,Maharashtra,868,70,52,0,17563,746
06-04-2020,Manipur,2,1,0,0,,1
06-04-2020,Madhya Pradesh,256,11,15,0,2812,230
06-04-2020,Mizoram,1,0,0,0,58,1
06-04-2020,Nagaland,0,0,0,0,60,0
06-04-2020,Odisha,40,2,0,0,1395,38
06-04-2020,Punjab,79,4,7,0,1434,68
06-04-2020,Puducherry,5,0,0,0,,5
06-04-2020,Rajasthan,301,25,2,0,,274
06-04-2020,Telangana,364,45,11,0,,308
06-04-2020,Tamil Nadu,621,13,6,0,3684,602
06-04-2020,Tripura,1,0,0,0,,1
06-04-2020,India,4777,394,134,3,101068,4246
06-04-2020,Uttar Pradesh,305,21,3,0,5255,281
06-04-2020,Uttarakhand,31,4,0,0,678,27
06-04-2020,West Bengal,80,10,3,0,1301,67
07-04-2020,Andaman and Nicobar Islands,10,0,0,0,,10
07-04-2020,Andhra Pradesh,314,5,4,0,1800,305
07-04-2020,Arunachal Pradesh,1,0,0,0,,1
07-04-2020,Assam,28,0,0,0,962,28
07-04-2020,Bihar,38,15,1,0,3037,22
07-04-2020,Chandigarh,18,7,0,0,124,11
07-04-2020,Chhattisgarh,10,9,0,0,1232,1
07-04-2020,Delhi,576,20,9,0,9041,547
07-04-2020,Goa,7,0,0,0,220,7
07-04-2020,Gujarat,175,25,14,0,,136
07-04-2020,Himachal Pradesh,27,2,2,3,,20
07-04-2020,Haryana,143,31,2,0,2520,110
07-04-2020,Jharkhand,4,0,0,0,,4
07-04-2020,Jammu and Kashmir,125,4,3,0,1551,118
07-04-2020,Karnataka,175,25,4,0,6580,146
07-04-2020,Kerala,336,71,2,0,11232,263
07-04-2020,Ladakh,14,10,0,0,,4
07-Apr-20,Maharashtra,1018,79,64,0,20877,875
07-04-2020,Manipur,2,1,0,0,,1
07-04-2020,Madhya Pradesh,290,21,21,0,3770,248
07-04-2020,Mizoram,1,0,0,0,58,1
07-04-2020,Nagaland,0,0,0,0,60,0
07-04-2020,Odisha,42,2,1,0,2441,39
07-04-2020,Punjab,99,14,8,0,1434,77
07-04-2020,Puducherry,5,1,0,0,,4
07-04-2020,Rajasthan,343,25,2,0,17638,316
07-04-2020,Telangana,404,45,11,0,,348
07-04-2020,Tamil Nadu,690,19,7,0,3684,664
07-04-2020,Tripura,1,0,0,0,,1
07-04-2020,India,5350,469,161,3,114015,4717
07-04-2020,Uttar Pradesh,332,21,3,0,5255,308
07-04-2020,Uttarakhand,31,4,0,0,1289,27
07-04-2020,West Bengal,91,13,3,0,1487,75
08-04-2020,Andaman and Nicobar Islands,11,0,0,0,,11
08-04-2020,Andhra Pradesh,348,6,4,0,1800,338
08-04-2020,Arunachal Pradesh,1,0,0,0,,1
08-04-2020,Assam,28,0,0,0,962,28
08-04-2020,Bihar,39,15,1,0,4596,23
08-04-2020,Chandigarh,18,7,0,0,184,11
08-04-2020,Chhattisgarh,10,9,0,0,1232,1
08-04-2020,Delhi,669,21,9,0,9041,639
08-04-2020,Goa,7,0,0,0,220,7
08-04-2020,Gujarat,186,25,16,0,4224,145
08-04-2020,Himachal Pradesh,27,2,2,3,,20
08-04-2020,Haryana,167,32,2,0,2650,133
08-04-2020,Jharkhand,4,0,0,0,,4
08-04-2020,Jammu and Kashmir,158,6,3,0,1551,149
08-04-2020,Karnataka,181,28,5,0,6967,148
08-04-2020,Kerala,345,84,2,0,11986,259
08-04-2020,Ladakh,14,10,0,0,,4
08-Apr-20,Maharashtra,1135,117,72,0,20877,946
08-04-2020,Manipur,2,1,0,0,,1
08-04-2020,Madhya Pradesh,341,25,24,0,4056,292
08-04-2020,Mizoram,1,0,0,0,74,1
08-04-2020,Nagaland,0,0,0,0,60,0
08-04-2020,Odisha,42,2,1,0,2441,39
08-04-2020,Punjab,106,14,9,0,2937,83
08-04-2020,Puducherry,5,1,0,0,,4
08-04-2020,Rajasthan,383,45,3,0,17638,335
08-04-2020,Telangana,453,45,11,0,,397
08-04-2020,Tamil Nadu,738,21,8,0,5305,709
08-04-2020,Tripura,1,0,0,0,,1
08-04-2020,India,5915,565,181,3,127919,5166
08-04-2020,Uttar Pradesh,361,31,4,0,5255,326
08-04-2020,Uttarakhand,35,5,0,0,1289,30
08-04-2020,West Bengal,99,13,5,0,1487,81
09-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
09-04-2020,Andhra Pradesh,363,10,6,0,1800,347
09-04-2020,Arunachal Pradesh,1,0,0,0,206,1
09-04-2020,Assam,29,0,0,0,962,29
09-04-2020,Bihar,58,15,1,0,4991,42
09-04-2020,Chandigarh,18,7,0,0,184,11
09-04-2020,Chhattisgarh,18,9,0,0,1232,9
09-04-2020,Delhi,720,25,12,0,9968,683
09-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,80,0
09-04-2020,Goa,7,0,0,0,344,7
09-04-2020,Gujarat,262,26,18,0,4224,218
09-04-2020,Himachal Pradesh,28,2,2,3,,21
09-04-2020,Haryana,170,32,2,0,2964,136
09-04-2020,Jharkhand,13,0,1,0,,12
09-04-2020,Jammu and Kashmir,184,6,4,0,1551,174
09-04-2020,Karnataka,197,30,6,0,7613,161
09-04-2020,Kerala,357,97,2,0,12710,258
09-04-2020,Ladakh,14,10,0,0,,4
09-Apr-20,Maharashtra,1364,125,97,0,20877,1142
09-04-2020,Manipur,2,1,0,0,,1
09-04-2020,Madhya Pradesh,411,25,33,0,5135,353
09-04-2020,Mizoram,1,0,0,0,84,1
09-04-2020,Nagaland,0,0,0,0,60,0
09-04-2020,Odisha,48,2,1,0,3249,45
09-04-2020,Punjab,130,18,10,0,3192,102
09-04-2020,Puducherry,5,1,0,0,,4
09-04-2020,Rajasthan,463,60,3,0,19107,400
09-04-2020,Telangana,471,45,12,0,,414
09-04-2020,Tamil Nadu,834,27,8,0,7267,799
09-04-2020,Tripura,1,0,0,0,,1
09-04-2020,India,6728,635,227,3,144910,5863
09-04-2020,Uttar Pradesh,410,31,4,0,8402,375
09-04-2020,Uttarakhand,35,5,0,0,1531,30
09-04-2020,West Bengal,103,16,5,0,1889,82
10-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
10-04-2020,Andhra Pradesh,381,10,6,0,6374,365
10-04-2020,Arunachal Pradesh,1,0,0,0,206,1
10-04-2020,Assam,29,0,1,0,2863,28
10-04-2020,Bihar,60,15,1,0,5457,44
10-04-2020,Chandigarh,19,7,0,0,223,12
10-04-2020,Chhattisgarh,18,9,0,0,3473,9
10-04-2020,Delhi,903,27,14,0,11061,862
10-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,130,0
10-04-2020,Goa,7,1,0,0,354,6
10-04-2020,Gujarat,378,33,19,0,7718,326
10-04-2020,Himachal Pradesh,28,2,2,3,900,21
10-04-2020,Haryana,176,36,2,0,3527,138
10-04-2020,Jharkhand,14,0,1,0,1340,13
10-04-2020,Jammu and Kashmir,207,6,4,0,2961,197
10-04-2020,Karnataka,207,34,6,0,7975,167
10-04-2020,Kerala,364,124,2,0,13339,238
10-04-2020,Ladakh,15,11,0,0,,4
10-Apr-20,Maharashtra,1574,188,110,0,30000,1276
10-04-2020,Manipur,2,1,0,0,,1
10-04-2020,Madhya Pradesh,451,37,36,0,7049,378
10-04-2020,Mizoram,1,0,0,0,84,1
10-04-2020,Nagaland,0,0,0,0,70,0
10-04-2020,Odisha,50,12,1,0,3547,37
10-04-2020,Punjab,151,20,11,0,3461,120
10-04-2020,Puducherry,7,1,0,0,,6
10-04-2020,Rajasthan,561,60,3,0,22349,498
10-04-2020,Telangana,487,45,12,0,,430
10-04-2020,Tamil Nadu,911,44,9,0,8410,858
10-04-2020,Tripura,2,0,0,0,,2
10-04-2020,India,7599,786,249,3,161330,6561
10-04-2020,Uttar Pradesh,433,32,4,0,9332,397
10-04-2020,Uttarakhand,35,5,0,0,1688,30
10-04-2020,West Bengal,116,16,5,0,2095,95
11-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
11-04-2020,Andhra Pradesh,405,10,6,0,6958,389
11-04-2020,Arunachal Pradesh,1,0,0,0,206,1
11-04-2020,Assam,29,0,1,0,3011,28
11-04-2020,Bihar,64,15,1,0,6250,48
11-04-2020,Chandigarh,19,7,0,0,264,12
11-04-2020,Chhattisgarh,25,9,0,0,3858,16
11-04-2020,Delhi,1069,27,19,0,11709,1023
11-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211,0
11-04-2020,Goa,7,5,0,0,354,2
11-04-2020,Gujarat,468,44,22,0,9763,402
11-04-2020,Himachal Pradesh,32,8,2,3,900,19
11-04-2020,Haryana,179,36,2,0,3663,141
11-04-2020,Jharkhand,17,0,1,0,1546,16
11-04-2020,Jammu and Kashmir,224,6,4,0,3206,214
11-04-2020,Karnataka,215,39,6,0,8560,170
11-04-2020,Kerala,374,143,3,0,14163,228
11-04-2020,Ladakh,15,11,0,0,,4
11-Apr-20,Maharashtra,1761,208,127,0,31841,1426
11-04-2020,Manipur,2,1,0,0,,1
11-04-2020,Madhya Pradesh,529,38,40,0,8516,451
11-04-2020,Mizoram,1,0,0,0,84,1
11-04-2020,Nagaland,0,0,0,0,70,0
11-04-2020,Odisha,54,12,1,0,3551,41
11-04-2020,Punjab,158,20,12,0,3909,126
11-04-2020,Puducherry,7,1,0,0,,6
11-04-2020,Rajasthan,700,116,9,0,24857,575
11-04-2020,Telangana,503,96,14,0,,393
11-04-2020,Tamil Nadu,969,44,10,0,9842,915
11-04-2020,Tripura,2,0,0,0,337,2
11-04-2020,India,8453,972,290,3,179374,7188
11-04-2020,Uttar Pradesh,452,45,5,0,10595,402
11-04-2020,Uttarakhand,35,5,0,0,1705,30
11-04-2020,West Bengal,126,16,5,0,2286,105
12-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
12-04-2020,Andhra Pradesh,420,12,7,0,6958,401
12-04-2020,Arunachal Pradesh,1,0,0,0,206,1
12-04-2020,Assam,30,0,1,0,3138,29
12-04-2020,Bihar,64,26,1,0,6703,37
12-04-2020,Chandigarh,21,7,0,0,279,14
12-04-2020,Chhattisgarh,31,10,0,0,3945,21
12-04-2020,Delhi,1154,28,24,0,14036,1102
12-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211,0
12-04-2020,Goa,7,5,0,0,406,2
12-04-2020,Gujarat,516,44,24,0,11715,448
12-04-2020,Himachal Pradesh,32,12,2,3,1113,15
12-04-2020,Haryana,195,44,3,0,3903,148
12-04-2020,Jharkhand,19,0,2,0,1683,17
12-04-2020,Jammu and Kashmir,245,6,4,0,3600,235
12-04-2020,Karnataka,232,54,6,0,9251,172
12-04-2020,Kerala,376,179,3,0,14989,194
12-04-2020,Ladakh,15,11,0,0,,4
12-Apr-20,Maharashtra,1982,217,149,0,35668,1616
12-04-2020,Manipur,2,1,0,0,,1
12-04-2020,Madhya Pradesh,562,41,43,0,10481,478
12-04-2020,Mizoram,1,0,0,0,87,1
12-04-2020,Nagaland,0,0,0,0,74,0
12-04-2020,Odisha,54,12,1,0,3862,41
12-04-2020,Punjab,170,23,12,0,4281,135
12-04-2020,Puducherry,7,1,0,0,,6
12-04-2020,Rajasthan,804,121,11,0,28505,672
12-04-2020,Telangana,531,103,16,0,,412
12-04-2020,Tamil Nadu,1075,50,11,0,10655,1014
12-04-2020,Tripura,2,0,0,0,337,2
12-04-2020,India,9211,1086,332,3,195748,7790
12-04-2020,Uttar Pradesh,483,45,5,0,11855,433
12-04-2020,Uttarakhand,35,5,0,0,1820,30
12-04-2020,West Bengal,134,19,7,0,2523,108
13-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
13-04-2020,Andhra Pradesh,439,12,7,0,8755,420
13-04-2020,Arunachal Pradesh,1,0,0,0,206,1
13-04-2020,Assam,32,0,1,0,3138,31
13-04-2020,Bihar,66,28,1,0,7263,37
13-04-2020,Chandigarh,21,7,0,0,296,14
13-04-2020,Chhattisgarh,31,10,0,0,4377,21
13-04-2020,Delhi,1510,31,28,0,15032,1451
13-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211,0
13-04-2020,Goa,7,5,0,0,440,2
13-04-2020,Gujarat,572,54,26,0,14251,492
13-04-2020,Himachal Pradesh,32,12,2,3,1210,15
13-04-2020,Haryana,196,51,3,0,4489,142
13-04-2020,Jharkhand,24,0,2,0,1982,22
13-04-2020,Jammu and Kashmir,270,16,4,0,4065,250
13-04-2020,Karnataka,247,60,8,0,10017,179
13-04-2020,Kerala,379,198,3,0,15683,178
13-04-2020,Ladakh,17,12,0,0,618,5
13-Apr-20,Maharashtra,2334,229,160,0,39725,1945
13-04-2020,Meghalaya,1,0,0,0,,1
13-04-2020,Manipur,2,1,0,0,,1
13-04-2020,Madhya Pradesh,614,51,50,0,10481,513
13-04-2020,Mizoram,1,0,0,0,89,1
13-04-2020,Nagaland,0,0,0,0,74,0
13-04-2020,Odisha,55,18,1,0,4170,36
13-04-2020,Punjab,176,25,12,0,4480,139
13-04-2020,Puducherry,7,1,0,0,,6
13-04-2020,Rajasthan,897,121,11,0,31804,765
13-04-2020,Telangana,592,103,17,0,,472
13-04-2020,Tamil Nadu,1173,58,11,0,12746,1104
13-04-2020,Tripura,2,0,0,0,337,2
13-04-2020,India,10454,1198,359,3,217554,8894
13-04-2020,Uttar Pradesh,558,49,5,0,13287,504
13-04-2020,Uttarakhand,35,7,0,0,1998,28
13-04-2020,West Bengal,152,29,7,0,2793,116
14-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
14-04-2020,Andhra Pradesh,484,16,11,0,10505,457
14-04-2020,Arunachal Pradesh,1,0,0,0,280,1
14-04-2020,Assam,33,0,1,0,3491,32
14-04-2020,Bihar,66,29,1,0,7727,36
14-04-2020,Chandigarh,21,7,0,0,309,14
14-04-2020,Chhattisgarh,33,13,0,0,4812,20
14-04-2020,Delhi,1561,31,30,0,16282,1500
14-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,211,0
14-04-2020,Goa,7,5,0,0,479,2
14-04-2020,Gujarat,650,59,28,0,14980,563
14-04-2020,Himachal Pradesh,33,13,2,3,1311,15
14-04-2020,Haryana,198,55,3,0,5210,140
14-04-2020,Jharkhand,27,0,2,0,2334,25
14-04-2020,Jammu and Kashmir,278,30,4,0,4619,244
14-04-2020,Karnataka,260,71,10,0,11107,179
14-04-2020,Kerala,387,211,3,0,16235,173
14-04-2020,Ladakh,17,12,0,0,760,5
14-Apr-20,Maharashtra,2680,259,178,0,41071,2243
14-04-2020,Meghalaya,1,0,0,0,,1
14-04-2020,Manipur,2,1,0,0,276,1
14-04-2020,Madhya Pradesh,741,64,53,0,8105,624
14-04-2020,Mizoram,1,0,0,0,91,1
14-04-2020,Nagaland,0,0,0,0,174,0
14-04-2020,Odisha,60,18,1,0,4734,41
14-04-2020,Punjab,184,27,13,0,4844,144
14-04-2020,Puducherry,7,1,0,0,,6
14-04-2020,Rajasthan,1005,147,11,0,34928,847
14-04-2020,Telangana,644,110,18,0,,516
14-04-2020,Tamil Nadu,1204,81,12,0,19255,1111
14-04-2020,Tripura,2,0,0,0,337,2
14-04-2020,India,11485,1365,396,3,244893,9721
14-04-2020,Uttar Pradesh,660,50,8,0,15914,602
14-04-2020,Uttarakhand,37,9,0,0,2174,28
14-04-2020,West Bengal,190,36,7,0,3081,147
15-04-2020,Andaman and Nicobar Islands,11,10,0,0,,1
15-04-2020,Andhra Pradesh,525,20,14,0,11613,491
15-04-2020,Arunachal Pradesh,1,1,0,0,280,0
15-04-2020,Assam,33,2,1,0,3613,30
15-04-2020,Bihar,72,29,1,0,8263,42
15-04-2020,Chandigarh,21,9,0,0,317,12
15-04-2020,Chhattisgarh,33,17,0,0,5122,16
15-04-2020,Delhi,1578,41,32,0,16605,1505
15-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,356,0
15-04-2020,Goa,7,6,0,0,556,1
15-04-2020,Gujarat,766,64,33,0,19197,669
15-04-2020,Himachal Pradesh,35,13,2,3,1426,17
15-04-2020,Haryana,204,57,3,0,7388,144
15-04-2020,Jharkhand,28,0,2,0,2334,26
15-04-2020,Jammu and Kashmir,300,36,4,0,5171,260
15-04-2020,Karnataka,279,80,12,0,12483,187
15-04-2020,Kerala,388,218,3,0,16475,167
15-04-2020,Ladakh,18,12,0,0,820,6
15-Apr-20,Maharashtra,2916,295,187,0,45142,2434
15-04-2020,Meghalaya,7,0,1,0,,6
15-04-2020,Manipur,2,1,0,0,276,1
15-04-2020,Madhya Pradesh,938,64,53,0,9596,821
15-04-2020,Mizoram,1,0,0,0,94,1
15-04-2020,Nagaland,0,0,0,0,184,0
15-04-2020,Odisha,60,19,1,0,5537,40
15-04-2020,Punjab,186,27,13,0,5193,146
15-04-2020,Puducherry,7,1,0,0,,6
15-04-2020,Rajasthan,1076,147,11,0,37860,918
15-04-2020,Telangana,650,118,18,0,,514
15-04-2020,Tamil Nadu,1242,118,14,0,21994,1110
15-04-2020,Tripura,2,1,0,0,738,1
15-04-2020,India,12371,1509,423,3,274599,10436
15-04-2020,Uttar Pradesh,735,57,11,0,19506,667
15-04-2020,Uttarakhand,37,9,0,0,2413,28
15-04-2020,West Bengal,213,37,7,0,3470,169
16-04-2020,Andaman and Nicobar Islands,11,11,0,0,,0
16-04-2020,Andhra Pradesh,534,20,14,0,20235,500
16-04-2020,Arunachal Pradesh,1,1,0,0,280,0
16-04-2020,Assam,35,5,1,0,4108,29
16-04-2020,Bihar,83,37,1,0,8846,45
16-04-2020,Chandigarh,21,9,0,0,337,12
16-04-2020,Chhattisgarh,36,23,0,0,5519,13
16-04-2020,Delhi,1640,52,38,0,18784,1550
16-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382,0
16-04-2020,Goa,7,6,0,0,611,1
16-04-2020,Gujarat,929,73,36,0,20903,820
16-04-2020,Himachal Pradesh,35,16,2,3,1604,14
16-04-2020,Haryana,215,65,3,0,8064,147
16-04-2020,Jharkhand,29,0,2,0,2334,27
16-04-2020,Jammu and Kashmir,314,38,4,0,5680,272
16-04-2020,Karnataka,315,82,13,0,13724,220
16-04-2020,Kerala,395,245,3,0,17400,147
16-04-2020,Ladakh,18,14,0,0,917,4
16-Apr-20,Maharashtra,3201,300,194,0,50882,2707
16-04-2020,Meghalaya,9,0,1,0,552,8
16-04-2020,Manipur,2,1,0,0,276,1
16-04-2020,Madhya Pradesh,1164,70,55,0,13492,1039
16-04-2020,Mizoram,1,0,0,0,94,1
16-04-2020,Nagaland,0,0,0,0,184,0
16-04-2020,Odisha,60,19,1,0,6734,40
16-04-2020,Punjab,197,29,14,0,5524,154
16-04-2020,Puducherry,7,1,0,0,,6
16-04-2020,Rajasthan,1131,164,11,0,40778,956
16-04-2020,Telangana,700,186,18,0,,496
16-04-2020,Tamil Nadu,1267,180,15,0,26005,1072
16-04-2020,Tripura,2,1,0,0,762,1
16-04-2020,India,13432,1767,449,3,302956,11213
16-04-2020,Uttar Pradesh,805,68,13,0,21384,724
16-04-2020,Uttarakhand,37,9,0,0,2593,28
16-04-2020,West Bengal,231,42,10,0,3811,179
17-04-2020,Andaman and Nicobar Islands,12,11,0,0,1403,1
17-04-2020,Andhra Pradesh,572,35,14,0,20235,523
17-04-2020,Arunachal Pradesh,1,1,0,0,363,0
17-04-2020,Assam,35,9,1,0,4236,25
17-04-2020,Bihar,85,37,1,0,9486,47
17-04-2020,Chandigarh,21,9,0,0,358,12
17-04-2020,Chhattisgarh,36,24,0,0,5776,12
17-04-2020,Delhi,1707,72,42,0,21409,1593
17-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,382,0
17-04-2020,Goa,7,6,0,0,673,1
